node_id,node_attr
910,"""Springfield Psychological provides a full range of programs and services with psychologists, clinical social workers, psychiatrists and master’s level counselors.We offer:- Family counseling- Individual counseling- Group therapy- Psychological evaluation- Medication managementWe accept Medicare. Unfortunately, we are unable to accept Medical Assistance (such as Keystone first) or any Medicaid plan as we are not a participating provider. Please note that federal rules do not allow us to bill for patients who have Medicare WITH Medicaid as the secondary payer and we are not permitted to charge an out of pocket rate."""
911,Individual Counseling (Women In Transition)
912,39.952915
913,"""19106"""
914,"""https://www.facebook.com/pages/Women-In-Transition/168983453161507"""
915,"""https://www.twitter.com/@helpwomen"""
916,"""Individual Counseling (Women In Transition)_5132597714747392"""
917,"""Individual Counseling (Women In Transition)"""
918,"""718 Arch Street, Philadelphia, PA 19106"""
919,AB-Individual Counseling (Women In Transition)
920,P-Individual Counseling (Women In Transition)
921,19106
922,"""tel:+1-215-751-1111"""
923,"""WIT offers Individual counseling that is available to those who are currently experiencing domestic violence and/or substance abuse, or have experienced domestic violence/substance abuse in the past. In individual counseling, your counselor will support you in gaining control over your life, choosing your own actions, and moving forward towards safety and sobriety. Your counselor will help you create a goal plan, serve as an advocate to you, and support you in processing your experience.This program provides:- One-on-one counseling- Individualized planning- Personal advocacy such as, preparing for a job interview, accompaniment to Family Court, navigating various systems in the cityWIT offers Playcare for children during business hours upon request. All sessions are 100% free and confidential. If you are interested in scheduling an appointment, contact the LifeLine at 215-751-1111."""
924,"""This program serves those who are or have been affected by domestic violence and/or substance abuse."""
925,Outpatient Subsance Abuse Program (Wedge Recovery Center)
926,39.9252061
927,40.007973
928,"""19148"""
929,"""Outpatient Subsance Abuse Program (Wedge Recovery Center)_4874573658193920"""
930,"""Outpatient Subsance Abuse Program (Wedge Recovery Center)"""
931,"""2009 South Broad Street, Philadelphia, PA 19148"""
932,"""3609 North Broad Street, Philadelphia, PA 19140"""
933,AB-Outpatient Subsance Abuse Program (Wedge Recovery Center)
934,P-Outpatient Subsance Abuse Program (Wedge Recovery Center)
935,19148
936,"""Wedge Recovery Center's Outpatient Subsance Abuse Program offers a holistic and individualized approach to addiction and recovery treatment with a shared goal of improving the quality of life of our members.We offer:- Group Therapy- Individual Counseling - Medication Management- Medication-Assisted Treatment- Case ManagementOur outpatient program delivers group twice a week with an individual session once a month. We also offer psych services and medication management for members with mental health diagnoses concurrent with drug and alcohol.We accept all referrals, including self-referrals, for our program. The potential member who is referred for treatment will receive an appointment  within 48 – 72 hours and at that appointment a comprehensive Bio-Psychosocial Evaluation is completed. The member is scheduled for the appropriate level of care and provided a schedule for treatment and their Counselors name.We accept Medicaid insurance for our outpatient services."""
937,"""Saturday from 09:00 to 13:00"""
938,"""Must have Medicaid insurance to receive reduced cost services."""
939,Behavioral Health Rehabilitation Services (Community Council Health Systems)
940,39.9697353
941,"""https://www.facebook.com/CCHSS/"""
942,"""https://www.twitter.com/@cchs_pa"""
943,"""Behavioral Health Rehabilitation Services (Community Council Health Systems)_5728250207141888"""
944,"""Behavioral Health Rehabilitation Services (Community Council Health Systems)"""
945,"""4900 Wyalusing Ave, Philadelphia, PA 19131"""
946,AB-Behavioral Health Rehabilitation Services (Community Council Health Systems)
947,P-Behavioral Health Rehabilitation Services (Community Council Health Systems)
948,"""tel:+1-215-473-7033"""
949,"""tel:+1-267-295-8850"""
950,"""Behavioral Health Rehabilitation Services Program provides a short term, intensive behavioral service designed to improve the lives of children and adolescents with complex psychological or behavioral needs which make it difficult to function in everyday routines.Services available:- In-home treatment- In-school treatment- Community setting treatmentCall at 267-295-8850 to schedule an appointment."""
951,"""Friday from 09:00 to 20:00"""
952,"""Saturday from 09:00 to 14:00"""
953,"""Thursday from 09:00 to 20:00"""
954,"""Tuesday from 09:00 to 20:00"""
955,"""Monday from 09:00 to 20:00"""
956,"""This program helps people who are younger than 21 years old.', '-Must have an Axis I diagnosis', '- Must qualify for Medical Assistance. If not currently receiving MA, the child may still qualify for MA regardless of family income', '-Must exhibit medical necessity for an intensive behavioral health service as determined by a license psychologist or psychiatrist."""
957,"Latino Treatment Program - Family Outpatient Evaluation and Counseling (COMHAR, Inc.)"
958,39.990206
959,"""Latino Treatment Program - Family Outpatient Evaluation and Counseling (COMHAR, Inc.)_6340256966115328"""
960,"""Latino Treatment Program - Family Outpatient Evaluation and Counseling (COMHAR, Inc.)"""
961,"""2600 North American Street, Philadelphia, PA 19133"""
962,"AB-Latino Treatment Program - Family Outpatient Evaluation and Counseling (COMHAR, Inc.)"
963,"P-Latino Treatment Program - Family Outpatient Evaluation and Counseling (COMHAR, Inc.)"
964,"""tel:+1-267-861-4382"""
965,"""COMHAR offers outpatient evaluation and counseling for children, adults and families whose primary language is Spanish. Services include:- Psychiatric evaluation- Medication management- Family therapy, individual and group therapy for childrenThis provider accepts Medicare as well as other insurance providers such as Medical Assistance, Community Behavioral Health, Cigna Health Springs, Keystone VIP First, Magellan Health Partners."""
966,"""Saturday from 09:00 to 17:00"""
967,"""Must have Medicare or Medical Assistance.', 'This program helps people who are older than 4 years old."""
968,Substance Use Disorder SUD Program (Department Of Veterans Affairs VA - Veterans Health Administration VHA)
969,39.9479816
970,GovernmentBenefits
971,NearHomeless
972,"""https://www.facebook.com/VeteransAffairs"""
973,"""https://www.twitter.com/@DeptVetAffairs"""
974,"""Substance Use Disorder SUD Program (Department Of Veterans Affairs VA - Veterans Health Administration VHA)_5367371355914240"""
975,"""Substance Use Disorder SUD Program (Department Of Veterans Affairs VA - Veterans Health Administration VHA)"""
976,"""3900 Woodland Avenue, Philadelphia, PA 19104"""
977,AB-Substance Use Disorder SUD Program (Department Of Veterans Affairs VA - Veterans Health Administration VHA)
978,P-Substance Use Disorder SUD Program (Department Of Veterans Affairs VA - Veterans Health Administration VHA)
979,"""tel:+1-800-273-8255"""
980,"""VHA Substance Use Disorder Program offers a number of options for all eligible veterans seeking treatment for substance use problems.  Available treatments address all types of problems related to substance use, from unhealthy use of alcohol to life-threatening addictions.This program provides:- First-time screening for alcohol or tobacco use in all care locations- Short outpatient counseling including focus on motivation- Intensive outpatient treatment- Residential (live-in) care- Medically managed detoxification (stopping substance use safely) and services to get stable- Continuing care and relapse prevention- Marriage and family counseling- Self-help groups- Drug substitution therapies and newer medicines to reduce cravingDecisions as to which services are provided and how intense they are will be based on the patient’s needs and desires.All veterans are encouraged to enroll in the VA Health Care System. To begin the process, please complete an Application for Health Care Benefits. You can submit the form online, or you may print the form to be mailed or brought to your local VA medical center or clinic."""
981,"""If you served in the active military, naval or air service and are separated under any condition other than dishonorable, you may qualify for VA health care benefits. Current and former members of the Reserves or National Guard who were called to active duty (other than for training only) by a federal order and completed the full period for which they were called or ordered to active duty may be eligible for VA health care as well."""
982,The Recovery & Education Center REC (Wedge Recovery Center)
983,"""The Recovery & Education Center REC (Wedge Recovery Center)_4689179354857472"""
984,"""The Recovery & Education Center REC (Wedge Recovery Center)"""
985,AB-The Recovery & Education Center REC (Wedge Recovery Center)
986,P-The Recovery & Education Center REC (Wedge Recovery Center)
987,Substance Use Treatment (Asociación Puertorriqueños en Marcha)
988,40.0158615
989,Portuguese
990,"""https://www.facebook.com/apmforeveryone"""
991,"""Substance Use Treatment (Asociación Puertorriqueños en Marcha)_5348732074983424"""
992,"""Substance Use Treatment (Asociación Puertorriqueños en Marcha)"""
993,"""4301 Rising Sun Avenue, Philadelphia, PA 19140"""
994,AB-Substance Use Treatment (Asociación Puertorriqueños en Marcha)
995,P-Substance Use Treatment (Asociación Puertorriqueños en Marcha)
