subject,relation,object
Food Pantry (Mission of St. Joan of Arc),service type,Food
Food Pantry (Mission of St. Joan of Arc),postalCode,"""19134"""
Food Pantry (Mission of St. Joan of Arc),url,"""https://www.facebook.com/HolyInnocentsParish"""
Food Pantry (Mission of St. Joan of Arc),url,"""None"""
Food Pantry (Mission of St. Joan of Arc),identifier,"""Food Pantry (Mission of St. Joan of Arc)_6017524549025792"""
Food Pantry (Mission of St. Joan of Arc),name,"""Food Pantry (Mission of St. Joan of Arc)"""
Food Pantry (Mission of St. Joan of Arc),name,""""""
Food Pantry (Mission of St. Joan of Arc),hasMap,XMLSchema#anyUri
Food Pantry (Mission of St. Joan of Arc),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Food Pantry (Mission of St. Joan of Arc),provider,Food Pantry (Mission of St. Joan of Arc)
Food Pantry (Mission of St. Joan of Arc),address,"""2025 East Atlantic Street, Philadelphia, PA 19134"""
Food Pantry (Mission of St. Joan of Arc),longitude,XMLSchema#decimal
Food Pantry (Mission of St. Joan of Arc),availableChannel,AB-Food Pantry (Mission of St. Joan of Arc)
Food Pantry (Mission of St. Joan of Arc),availableChannel,P-Food Pantry (Mission of St. Joan of Arc)
Food Pantry (Mission of St. Joan of Arc),containedInPlace,19134
Food Pantry (Mission of St. Joan of Arc),description,Food Pantry (Mission of St. Joan of Arc)
Food Pantry (Mission of St. Joan of Arc),telephone,"""tel:+1-215-535-4641"""
Food Pantry (Mission of St. Joan of Arc),text,"""The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
Food Pantry (Mission of St. Joan of Arc),xmlschema11-2#time,"""Tuesday Closed"
Food Pantry (Mission of St. Joan of Arc),xmlschema11-2#time,"""Friday Closed"
Food Pantry (Mission of St. Joan of Arc),xmlschema11-2#time,"""Thursday from 10:00 to 12:00"""
Food Pantry (Mission of St. Joan of Arc),xmlschema11-2#time,"""Monday from 10:00 to 12:00"""
Food Pantry (Mission of St. Joan of Arc),xmlschema11-2#time,"""Wednesday Closed"
Food Pantry (Mission of St. Joan of Arc),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Mission of St. Joan of Arc),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Mission of St. Joan of Arc),conditionsOfAccess,"""Anyone can access this program."""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),latitude,40.0372113
Hunger Programs - Senior Citizen Boxes (Feast of Justice),audience,AllAges
Hunger Programs - Senior Citizen Boxes (Feast of Justice),category,FoodPantry
Hunger Programs - Senior Citizen Boxes (Feast of Justice),availability,Available
Hunger Programs - Senior Citizen Boxes (Feast of Justice),audience,AnyoneInNeed
Hunger Programs - Senior Citizen Boxes (Feast of Justice),cost,Free
Hunger Programs - Senior Citizen Boxes (Feast of Justice),category,FoodPantry
Hunger Programs - Senior Citizen Boxes (Feast of Justice),language,English
Hunger Programs - Senior Citizen Boxes (Feast of Justice),service type,Food
Hunger Programs - Senior Citizen Boxes (Feast of Justice),postalCode,"""19149"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),url,"""https://www.facebook.com/FeastOfJusticePhiladelphia/?view_public_for=170475529821804"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),identifier,"""Hunger Programs - Senior Citizen Boxes (Feast of Justice)_4899393198620672"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),name,"""Hunger Programs - Senior Citizen Boxes (Feast of Justice)"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),name,""""""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),hasMap,XMLSchema#anyUri
Hunger Programs - Senior Citizen Boxes (Feast of Justice),areaServed,"""This program covers residents of the following counties: Bucks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA."""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),provider,Hunger Programs - Senior Citizen Boxes (Feast of Justice)
Hunger Programs - Senior Citizen Boxes (Feast of Justice),address,"""3101 Tyson Avenue, Philadelphia, PA 19149"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),longitude,XMLSchema#decimal
Hunger Programs - Senior Citizen Boxes (Feast of Justice),availableChannel,AB-Hunger Programs - Senior Citizen Boxes (Feast of Justice)
Hunger Programs - Senior Citizen Boxes (Feast of Justice),availableChannel,P-Hunger Programs - Senior Citizen Boxes (Feast of Justice)
Hunger Programs - Senior Citizen Boxes (Feast of Justice),containedInPlace,19149
Hunger Programs - Senior Citizen Boxes (Feast of Justice),description,Hunger Programs - Senior Citizen Boxes (Feast of Justice)
Hunger Programs - Senior Citizen Boxes (Feast of Justice),telephone,"""tel:+1-215-268-3510"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),text,"""Senior Citizen Boxes program offers plentiful programs to combat hunger in the community.This program provides:- A community cupboard, which provides families with emergency, supplemental food every month.Once you apply, it takes 1 to 2 months for your name to appear on the list."""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),xmlschema11-2#time,"""Thursday from 10:00 to 12:00"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),xmlschema11-2#time,"""Monday Closed"
Hunger Programs - Senior Citizen Boxes (Feast of Justice),xmlschema11-2#time,"""Saturday Closed"
Hunger Programs - Senior Citizen Boxes (Feast of Justice),xmlschema11-2#time,"""Wednesday from 10:00 to 19:00"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),xmlschema11-2#time,"""Friday from 10:00 to 16:00"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),xmlschema11-2#time,"""Tuesday from 09:00 to 12:00"""
Hunger Programs - Senior Citizen Boxes (Feast of Justice),xmlschema11-2#time,"""Sunday Closed"
Hunger Programs - Senior Citizen Boxes (Feast of Justice),conditionsOfAccess,"""This program serves individuals living in one of these zip codes: 19111, 19114, 19115, 19116, 19124, 19135, 19136, 19149, 19152, 19154"""
Food Pantry (Oxford Circle Christian Community Development Association),latitude,40.040975
Food Pantry (Oxford Circle Christian Community Development Association),language,Chinese
Food Pantry (Oxford Circle Christian Community Development Association),language,Spanish
Food Pantry (Oxford Circle Christian Community Development Association),category,FoodPantry
Food Pantry (Oxford Circle Christian Community Development Association),audience,AnyoneInNeed
Food Pantry (Oxford Circle Christian Community Development Association),language,English
Food Pantry (Oxford Circle Christian Community Development Association),availability,Available
Food Pantry (Oxford Circle Christian Community Development Association),audience,Individuals
Food Pantry (Oxford Circle Christian Community Development Association),category,FoodPantry
Food Pantry (Oxford Circle Christian Community Development Association),audience,AllAges
Food Pantry (Oxford Circle Christian Community Development Association),cost,Free
Food Pantry (Oxford Circle Christian Community Development Association),service type,Food
Food Pantry (Oxford Circle Christian Community Development Association),postalCode,"""19149"""
Food Pantry (Oxford Circle Christian Community Development Association),url,"""https://www.facebook.com/occcda/"""
Food Pantry (Oxford Circle Christian Community Development Association),url,"""None"""
Food Pantry (Oxford Circle Christian Community Development Association),identifier,"""Food Pantry (Oxford Circle Christian Community Development Association)_4675788288688128"""
Food Pantry (Oxford Circle Christian Community Development Association),name,""""""
Food Pantry (Oxford Circle Christian Community Development Association),name,"""Food Pantry (Oxford Circle Christian Community Development Association)"""
Food Pantry (Oxford Circle Christian Community Development Association),hasMap,XMLSchema#anyUri
Food Pantry (Oxford Circle Christian Community Development Association),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Pantry (Oxford Circle Christian Community Development Association),provider,Food Pantry (Oxford Circle Christian Community Development Association)
Food Pantry (Oxford Circle Christian Community Development Association),address,"""6500 Castor Avenue, Philadelphia, PA 19149"""
Food Pantry (Oxford Circle Christian Community Development Association),longitude,XMLSchema#decimal
Food Pantry (Oxford Circle Christian Community Development Association),availableChannel,AB-Food Pantry (Oxford Circle Christian Community Development Association)
Food Pantry (Oxford Circle Christian Community Development Association),availableChannel,P-Food Pantry (Oxford Circle Christian Community Development Association)
Food Pantry (Oxford Circle Christian Community Development Association),containedInPlace,19149
Food Pantry (Oxford Circle Christian Community Development Association),description,Food Pantry (Oxford Circle Christian Community Development Association)
Food Pantry (Oxford Circle Christian Community Development Association),telephone,"""tel:+1-215-288-8504"""
Food Pantry (Oxford Circle Christian Community Development Association),telephone,"""tel:+1-215-831-6502"""
Food Pantry (Oxford Circle Christian Community Development Association),text,"""The Oxford Circle Christian Community Development Association's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsFood pantry times and dates vary per both locations, please call them for more information."""
Food Pantry (Oxford Circle Christian Community Development Association),xmlschema11-2#time,"""Monday Closed"
Food Pantry (Oxford Circle Christian Community Development Association),xmlschema11-2#time,"""Thursday from 10:00 to 14:00"""
Food Pantry (Oxford Circle Christian Community Development Association),xmlschema11-2#time,"""Wednesday Closed"
Food Pantry (Oxford Circle Christian Community Development Association),xmlschema11-2#time,"""Tuesday Closed"
Food Pantry (Oxford Circle Christian Community Development Association),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Oxford Circle Christian Community Development Association),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Oxford Circle Christian Community Development Association),xmlschema11-2#time,"""Friday Closed"
Food Pantry (Oxford Circle Christian Community Development Association),conditionsOfAccess,"""Anyone can access this program."""
Helping Hands For The Hungry (St. Cyprian Church),latitude,39.9539798
Helping Hands For The Hungry (St. Cyprian Church),category,Meals
Helping Hands For The Hungry (St. Cyprian Church),category,SpiritualSupport
Helping Hands For The Hungry (St. Cyprian Church),category,SpiritualSupport
Helping Hands For The Hungry (St. Cyprian Church),category,FoodPantry
Helping Hands For The Hungry (St. Cyprian Church),category,Clothing
Helping Hands For The Hungry (St. Cyprian Church),audience,Individuals
Helping Hands For The Hungry (St. Cyprian Church),cost,Free
Helping Hands For The Hungry (St. Cyprian Church),category,Clothing
Helping Hands For The Hungry (St. Cyprian Church),language,English
Helping Hands For The Hungry (St. Cyprian Church),audience,Families
Helping Hands For The Hungry (St. Cyprian Church),category,Meals
Helping Hands For The Hungry (St. Cyprian Church),category,FoodPantry
Helping Hands For The Hungry (St. Cyprian Church),audience,AnyoneInNeed
Helping Hands For The Hungry (St. Cyprian Church),availability,Available
Helping Hands For The Hungry (St. Cyprian Church),audience,AllAges
Helping Hands For The Hungry (St. Cyprian Church),service type,Food
Helping Hands For The Hungry (St. Cyprian Church),postalCode,"""19143"""
Helping Hands For The Hungry (St. Cyprian Church),url,"""https://www.facebook.com/StCyprianPhilly/"""
Helping Hands For The Hungry (St. Cyprian Church),url,"""https://www.twitter.com/@StCyprianPhilly"""
Helping Hands For The Hungry (St. Cyprian Church),identifier,"""Helping Hands For The Hungry (St. Cyprian Church)_5375543808360448"""
Helping Hands For The Hungry (St. Cyprian Church),name,"""Helping Hands For The Hungry (St. Cyprian Church)"""
Helping Hands For The Hungry (St. Cyprian Church),name,""""""
Helping Hands For The Hungry (St. Cyprian Church),hasMap,XMLSchema#anyUri
Helping Hands For The Hungry (St. Cyprian Church),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Helping Hands For The Hungry (St. Cyprian Church),provider,Helping Hands For The Hungry (St. Cyprian Church)
Helping Hands For The Hungry (St. Cyprian Church),address,"""525 Cobbs Creek Parkway, Philadelphia, PA 19143"""
Helping Hands For The Hungry (St. Cyprian Church),longitude,XMLSchema#decimal
Helping Hands For The Hungry (St. Cyprian Church),availableChannel,AB-Helping Hands For The Hungry (St. Cyprian Church)
Helping Hands For The Hungry (St. Cyprian Church),availableChannel,P-Helping Hands For The Hungry (St. Cyprian Church)
Helping Hands For The Hungry (St. Cyprian Church),containedInPlace,19143
